golden_team_id,src_a_id,src_b_id,src_c_id
GT0003152,SRA0002841,SRB0002451,SRC0001619
GT0003153,SRA0002842,SRB0002452,
GT0003154,SRA0002843,SRB0002453,
GT0003155,SRA0002844,SRB0002454,
GT0003156,SRA0002845,,SRC0001620
GT0003157,SRA0002846,,SRC0001621
GT0003158,SRA0002847,SRB0002455,
GT0003159,SRA0002848,SRB0002456,SRC0001622
GT0003160,SRA0002849,SRB0002457,
GT0003161,SRA0002850,SRB0002458,
GT0003162,SRA0002851,SRB0002459,
GT0003163,SRA0002852,SRB0002460,
GT0003164,SRA0002853,,
GT0003165,SRA0002854,SRB0002461,SRC0001623
GT0003166,,SRB0002462,SRC0001624
GT0003167,SRA0002855,SRB0002463,SRC0001625
GT0003168,SRA0002856,SRB0002464,
GT0003169,SRA0002857,,SRC0001626
GT0003170,SRA0002858,SRB0002465,SRC0001627
GT0003171,SRA0002859,SRB0002466,SRC0001628
GT0003172,,SRB0002467,
GT0003173,SRA0002860,SRB0002468,
GT0003174,SRA0002861,SRB0002469,
GT0003175,SRA0002862,,SRC0001629
GT0003176,SRA0002863,SRB0002470,
GT0003177,SRA0002864,,
GT0003178,SRA0002865,,SRC0001630
GT0003179,SRA0002866,,
GT0003180,SRA0002867,SRB0002471,
GT0003181,SRA0002868,SRB0002472,SRC0001631
GT0003182,SRA0002869,SRB0002473,SRC0001632
GT0003183,SRA0002870,SRB0002474,
GT0003184,,SRB0002475,SRC0001633
GT0003185,SRA0002871,SRB0002476,SRC0001634
GT0003186,SRA0002872,SRB0002477,
GT0003187,,SRB0002478,
GT0003188,SRA0002873,SRB0002479,SRC0001635
GT0003189,SRA0002874,SRB0002480,
GT0003190,SRA0002875,SRB0002481,
GT0003191,SRA0002876,SRB0002482,
GT0003192,SRA0002877,SRB0002483,
GT0003193,SRA0002878,SRB0002484,
GT0003194,SRA0002879,SRB0002485,
GT0003195,SRA0002880,SRB0002486,
GT0003196,SRA0002881,SRB0002487,SRC0001636
GT0003197,SRA0002882,SRB0002488,
GT0003198,SRA0002883,SRB0002489,SRC0001637
GT0003199,SRA0002884,SRB0002490,SRC0001638
GT0003200,SRA0002885,SRB0002491,
GT0003201,SRA0002886,,
GT0003202,SRA0002887,SRB0002492,SRC0001639
GT0003203,SRA0002888,,SRC0001640
GT0003204,SRA0002889,,
GT0003205,SRA0002890,SRB0002493,
GT0003206,SRA0002891,SRB0002494,
GT0003207,SRA0002892,SRB0002495,SRC0001641
GT0003208,SRA0002893,SRB0002496,SRC0001642
GT0003209,SRA0002894,,
GT0003210,SRA0002895,SRB0002497,
GT0003211,SRA0002896,,
GT0003212,SRA0002897,SRB0002498,SRC0001643
GT0003213,SRA0002898,,
GT0003214,SRA0002899,SRB0002499,
GT0003215,SRA0002900,SRB0002500,
GT0003216,SRA0002901,SRB0002501,
GT0003217,SRA0002902,,SRC0001644
GT0003218,SRA0002903,SRB0002502,SRC0001645
GT0003219,SRA0002904,SRB0002503,
GT0003220,SRA0002905,,SRC0001646
GT0003221,SRA0002906,,
GT0003222,SRA0002907,SRB0002504,SRC0001647
GT0003223,SRA0002908,SRB0002505,SRC0001648
GT0003224,SRA0002909,SRB0002506,
GT0003225,SRA0002910,,SRC0001649
GT0003226,SRA0002911,SRB0002507,
GT0003227,,SRB0002508,
GT0003228,,SRB0002509,SRC0001650
GT0003229,SRA0002912,SRB0002510,SRC0001651
GT0003230,SRA0002913,SRB0002511,
GT0003231,SRA0002914,SRB0002512,SRC0001652
GT0003232,SRA0002915,SRB0002513,
GT0003233,SRA0002916,,SRC0001653
GT0003234,SRA0002917,SRB0002514,SRC0001654
GT0003235,SRA0002918,SRB0002515,
GT0003236,SRA0002919,SRB0002516,SRC0001655
GT0003237,SRA0002920,SRB0002517,SRC0001656
GT0003238,SRA0002921,SRB0002518,SRC0001657
GT0003239,SRA0002922,SRB0002519,SRC0001658
GT0003240,SRA0002923,SRB0002520,SRC0001659
GT0003241,SRA0002924,SRB0002521,
GT0003242,SRA0002925,SRB0002522,
GT0003243,SRA0002926,SRB0002523,SRC0001660
GT0003244,,,SRC0001661
GT0003245,SRA0002927,SRB0002524,SRC0001662
GT0003246,SRA0002928,SRB0002525,
GT0003247,SRA0002929,SRB0002526,SRC0001663
GT0003248,SRA0002930,SRB0002527,
GT0003249,SRA0002931,SRB0002528,SRC0001664
GT0003250,,SRB0002529,
GT0003251,SRA0002932,SRB0002530,
GT0003252,SRA0002933,SRB0002531,
GT0003253,SRA0002934,SRB0002532,SRC0001665
GT0003254,SRA0002935,SRB0002533,
GT0003255,SRA0002936,SRB0002534,
GT0003256,SRA0002937,SRB0002535,
GT0003257,SRA0002938,SRB0002536,SRC0001666
GT0003258,SRA0002939,SRB0002537,
GT0003259,SRA0002940,SRB0002538,SRC0001667
GT0003260,SRA0002941,SRB0002539,
GT0003261,SRA0002942,SRB0002540,SRC0001668
GT0003262,SRA0002943,SRB0002541,SRC0001669
GT0003263,SRA0002944,SRB0002542,
GT0003264,SRA0002945,SRB0002543,SRC0001670
GT0003265,SRA0002946,SRB0002544,
GT0003266,SRA0002947,SRB0002545,SRC0001671
GT0003267,SRA0002948,SRB0002546,SRC0001672
GT0003268,SRA0002949,SRB0002547,SRC0001673
GT0003269,SRA0002950,,
GT0003270,SRA0002951,,SRC0001674
GT0003271,SRA0002952,SRB0002548,SRC0001675
GT0003272,,SRB0002549,SRC0001676
GT0003273,SRA0002953,,
GT0003274,SRA0002954,SRB0002550,
GT0003275,,SRB0002551,
GT0003276,SRA0002955,,
GT0003277,,SRB0002552,
GT0003278,SRA0002956,SRB0002553,SRC0001677
GT0003279,SRA0002957,SRB0002554,SRC0001678
GT0003280,SRA0002958,SRB0002555,
GT0003281,,SRB0002556,SRC0001679
GT0003282,SRA0002959,SRB0002557,SRC0001680
GT0003283,SRA0002960,SRB0002558,
GT0003284,SRA0002961,SRB0002559,SRC0001681
GT0003285,SRA0002962,SRB0002560,SRC0001682
GT0003286,SRA0002963,SRB0002561,
GT0003287,SRA0002964,SRB0002562,SRC0001683
GT0003288,SRA0002965,SRB0002563,
GT0003289,SRA0002966,,
GT0003290,SRA0002967,SRB0002564,
GT0003291,SRA0002968,SRB0002565,SRC0001684
GT0003292,SRA0002969,SRB0002566,SRC0001685
GT0003293,SRA0002970,,SRC0001686
GT0003294,SRA0002971,SRB0002567,
GT0003295,SRA0002972,SRB0002568,
GT0003296,SRA0002973,SRB0002569,
GT0003297,SRA0002974,SRB0002570,
GT0003298,SRA0002975,SRB0002571,SRC0001687
GT0003299,SRA0002976,SRB0002572,
GT0003300,SRA0002977,,SRC0001688
GT0003301,SRA0002978,SRB0002573,
GT0003302,SRA0002979,SRB0002574,
GT0003303,SRA0002980,SRB0002575,SRC0001689
GT0003304,SRA0002981,SRB0002576,SRC0001690
GT0003305,SRA0002982,SRB0002577,
GT0003306,SRA0002983,SRB0002578,SRC0001691
GT0003307,SRA0002984,SRB0002579,SRC0001692
GT0003308,SRA0002985,SRB0002580,
GT0003309,SRA0002986,SRB0002581,SRC0001693
GT0003310,SRA0002987,,SRC0001694
GT0003311,SRA0002988,SRB0002582,SRC0001695
GT0003312,SRA0002989,SRB0002583,
GT0003313,SRA0002990,SRB0002584,SRC0001696
GT0003314,SRA0002991,SRB0002585,
GT0003315,SRA0002992,SRB0002586,SRC0001697
GT0003316,SRA0002993,,SRC0001698
GT0003317,SRA0002994,,SRC0001699
GT0003318,SRA0002995,SRB0002587,SRC0001700
GT0003319,SRA0002996,SRB0002588,
GT0003320,SRA0002997,SRB0002589,
GT0003321,,SRB0002590,SRC0001701
GT0003322,SRA0002998,SRB0002591,
GT0003323,SRA0002999,SRB0002592,
GT0003324,SRA0003000,,SRC0001702
GT0003325,SRA0003001,SRB0002593,
GT0003326,SRA0003002,SRB0002594,
GT0003327,SRA0003003,SRB0002595,
GT0003328,SRA0003004,SRB0002596,SRC0001703
GT0003329,SRA0003005,SRB0002597,
GT0003330,SRA0003006,SRB0002598,SRC0001704
GT0003331,SRA0003007,,SRC0001705
GT0003332,SRA0003008,SRB0002599,
GT0003333,SRA0003009,SRB0002600,SRC0001706
GT0003334,SRA0003010,SRB0002601,SRC0001707
GT0003335,SRA0003011,,
GT0003336,SRA0003012,SRB0002602,
GT0003337,,SRB0002603,
GT0003338,SRA0003013,SRB0002604,SRC0001708
GT0003339,SRA0003014,SRB0002605,
GT0003340,SRA0003015,SRB0002606,
GT0003341,SRA0003016,SRB0002607,SRC0001709
GT0003342,SRA0003017,SRB0002608,SRC0001710
GT0003343,,SRB0002609,SRC0001711
GT0003344,SRA0003018,,
GT0003345,SRA0003019,SRB0002610,SRC0001712
GT0003346,SRA0003020,,
GT0003347,SRA0003021,,
GT0003348,SRA0003022,SRB0002611,SRC0001713
GT0003349,SRA0003023,SRB0002612,
GT0003350,SRA0003024,,
GT0003351,SRA0003025,,SRC0001714
GT0003352,SRA0003026,SRB0002613,SRC0001715
GT0003353,SRA0003027,SRB0002614,
GT0003354,SRA0003028,SRB0002615,
GT0003355,SRA0003029,SRB0002616,SRC0001716
GT0003356,SRA0003030,SRB0002617,
GT0003357,SRA0003031,SRB0002618,
GT0003358,SRA0003032,SRB0002619,SRC0001717
GT0003359,SRA0003033,,
GT0003360,SRA0003034,SRB0002620,SRC0001718
GT0003361,SRA0003035,SRB0002621,
GT0003362,SRA0003036,SRB0002622,
GT0003363,SRA0003037,SRB0002623,
GT0003364,SRA0003038,SRB0002624,SRC0001719
GT0003365,SRA0003039,SRB0002625,
GT0003366,,SRB0002626,SRC0001720
GT0003367,SRA0003040,SRB0002627,
GT0003368,SRA0003041,SRB0002628,
GT0003369,,,SRC0001721
GT0003370,SRA0003042,SRB0002629,
GT0003371,SRA0003043,SRB0002630,SRC0001722
GT0003372,SRA0003044,,SRC0001723
GT0003373,,SRB0002631,SRC0001724
GT0003374,SRA0003045,SRB0002632,
GT0003375,,,
GT0003376,SRA0003046,SRB0002633,SRC0001725
GT0003377,SRA0003047,SRB0002634,SRC0001726
GT0003378,SRA0003048,SRB0002635,
GT0003379,,SRB0002636,
GT0003380,SRA0003049,,SRC0001727
GT0003381,SRA0003050,SRB0002637,SRC0001728
GT0003382,SRA0003051,SRB0002638,SRC0001729
GT0003383,SRA0003052,SRB0002639,SRC0001730
GT0003384,SRA0003053,,SRC0001731
GT0003385,SRA0003054,SRB0002640,SRC0001732
GT0003386,SRA0003055,SRB0002641,SRC0001733
GT0003387,SRA0003056,SRB0002642,
GT0003388,SRA0003057,SRB0002643,
GT0003389,SRA0003058,SRB0002644,SRC0001734
GT0003390,SRA0003059,SRB0002645,
GT0003391,SRA0003060,SRB0002646,SRC0001735
GT0003392,SRA0003061,SRB0002647,
GT0003393,SRA0003062,SRB0002648,SRC0001736
GT0003394,SRA0003063,SRB0002649,
GT0003395,SRA0003064,SRB0002650,SRC0001737
GT0003396,SRA0003065,SRB0002651,SRC0001738
GT0003397,SRA0003066,,
GT0003398,SRA0003067,SRB0002652,SRC0001739
GT0003399,SRA0003068,,SRC0001740
GT0003400,,,SRC0001741
GT0003401,SRA0003069,SRB0002653,SRC0001742
GT0003402,SRA0003070,SRB0002654,SRC0001743
GT0003403,,SRB0002655,SRC0001744
GT0003404,SRA0003071,SRB0002656,SRC0001745
GT0003405,SRA0003072,SRB0002657,
GT0003406,SRA0003073,SRB0002658,SRC0001746
GT0003407,SRA0003074,,
GT0003408,SRA0003075,,
GT0003409,SRA0003076,SRB0002659,SRC0001747
GT0003410,,SRB0002660,
GT0003411,SRA0003077,SRB0002661,
GT0003412,SRA0003078,,
GT0003413,SRA0003079,SRB0002662,
GT0003414,SRA0003080,SRB0002663,
GT0003415,SRA0003081,SRB0002664,
GT0003416,SRA0003082,,
GT0003417,SRA0003083,,SRC0001748
GT0003418,SRA0003084,SRB0002665,SRC0001749
GT0003419,SRA0003085,SRB0002666,SRC0001750
GT0003420,SRA0003086,SRB0002667,
GT0003421,SRA0003087,SRB0002668,
GT0003422,SRA0003088,SRB0002669,
GT0003423,SRA0003089,SRB0002670,
GT0003424,SRA0003090,SRB0002671,SRC0001751
GT0003425,SRA0003091,,
GT0003426,SRA0003092,,
GT0003427,SRA0003093,SRB0002672,SRC0001752
GT0003428,SRA0003094,SRB0002673,
GT0003429,SRA0003095,SRB0002674,
GT0003430,SRA0003096,SRB0002675,
GT0003431,SRA0003097,,SRC0001753
GT0003432,SRA0003098,SRB0002676,SRC0001754
GT0003433,SRA0003099,SRB0002677,SRC0001755
GT0003434,SRA0003100,SRB0002678,
GT0003435,SRA0003101,SRB0002679,SRC0001756
GT0003436,,SRB0002680,SRC0001757
GT0003437,SRA0003102,SRB0002681,
GT0003438,SRA0003103,SRB0002682,SRC0001758
GT0003439,SRA0003104,SRB0002683,
GT0003440,SRA0003105,SRB0002684,
GT0003441,SRA0003106,SRB0002685,SRC0001759
GT0003442,,SRB0002686,SRC0001760
GT0003443,SRA0003107,SRB0002687,SRC0001761
GT0003444,SRA0003108,SRB0002688,
GT0003445,SRA0003109,SRB0002689,
GT0003446,SRA0003110,,SRC0001762
GT0003447,,SRB0002690,SRC0001763
GT0003448,SRA0003111,SRB0002691,SRC0001764
GT0003449,SRA0003112,,
GT0003450,SRA0003113,SRB0002692,
GT0003451,SRA0003114,SRB0002693,SRC0001765
GT0003452,SRA0003115,SRB0002694,
GT0003453,SRA0003116,SRB0002695,
GT0003454,SRA0003117,SRB0002696,
GT0003455,SRA0003118,SRB0002697,
GT0003456,SRA0003119,SRB0002698,SRC0001766
GT0003457,SRA0003120,SRB0002699,
GT0003458,SRA0003121,SRB0002700,SRC0001767
GT0003459,SRA0003122,SRB0002701,
GT0003460,SRA0003123,SRB0002702,SRC0001768
GT0003461,SRA0003124,SRB0002703,SRC0001769
GT0003462,SRA0003125,SRB0002704,SRC0001770
GT0003463,,SRB0002705,SRC0001771
GT0003464,SRA0003126,SRB0002706,SRC0001772
GT0003465,,,
GT0003466,,SRB0002707,
GT0003467,SRA0003127,SRB0002708,SRC0001773
GT0003468,SRA0003128,,SRC0001774
GT0003469,SRA0003129,,
GT0003470,,SRB0002709,SRC0001775
GT0003471,SRA0003130,SRB0002710,
GT0003472,,SRB0002711,
GT0003473,SRA0003131,,
GT0003474,,SRB0002712,
GT0003475,SRA0003132,SRB0002713,
GT0003476,SRA0003133,SRB0002714,SRC0001776
GT0003477,SRA0003134,SRB0002715,SRC0001777
GT0003478,SRA0003135,SRB0002716,SRC0001778
GT0003479,SRA0003136,SRB0002717,SRC0001779
GT0003480,SRA0003137,SRB0002718,SRC0001780
GT0003481,,SRB0002719,SRC0001781
GT0003482,SRA0003138,,
GT0003483,,SRB0002720,
GT0003484,SRA0003139,SRB0002721,SRC0001782
GT0003485,SRA0003140,SRB0002722,SRC0001783
GT0003486,SRA0003141,,
GT0003487,,SRB0002723,
GT0003488,SRA0003142,SRB0002724,
GT0003489,SRA0003143,SRB0002725,
GT0003490,SRA0003144,SRB0002726,
GT0003491,SRA0003145,SRB0002727,SRC0001784
GT0003492,SRA0003146,SRB0002728,SRC0001785
GT0003493,SRA0003147,,
GT0003494,SRA0003148,,SRC0001786
GT0003495,SRA0003149,,SRC0001787
GT0003496,SRA0003150,SRB0002729,SRC0001788
GT0003497,SRA0003151,SRB0002730,SRC0001789
GT0003498,SRA0003152,SRB0002731,SRC0001790
GT0003499,SRA0003153,SRB0002732,
GT0003500,SRA0003154,SRB0002733,
GT0003501,SRA0003155,SRB0002734,SRC0001791
GT0003502,SRA0003156,SRB0002735,
GT0003503,SRA0003157,SRB0002736,SRC0001792
GT0003504,SRA0003158,SRB0002737,
GT0003505,SRA0003159,SRB0002738,
GT0003506,SRA0003160,SRB0002739,
GT0003507,SRA0003161,SRB0002740,SRC0001793
GT0003508,SRA0003162,SRB0002741,SRC0001794
GT0003509,SRA0003163,,
GT0003510,SRA0003164,SRB0002742,
GT0003511,SRA0003165,SRB0002743,SRC0001795
GT0003512,SRA0003166,,SRC0001796
GT0003513,SRA0003167,SRB0002744,SRC0001797
GT0003514,SRA0003168,,
GT0003515,SRA0003169,SRB0002745,
GT0003516,SRA0003170,,
GT0003517,SRA0003171,,
GT0003518,SRA0003172,SRB0002746,SRC0001798
GT0003519,SRA0003173,,
GT0003520,SRA0003174,SRB0002747,
GT0003521,SRA0003175,SRB0002748,SRC0001799
GT0003522,SRA0003176,SRB0002749,
GT0003523,SRA0003177,,
GT0003524,SRA0003178,,SRC0001800
GT0003525,SRA0003179,,
GT0003526,,SRB0002750,SRC0001801
GT0003527,SRA0003180,SRB0002751,
GT0003528,SRA0003181,,SRC0001802
GT0003529,SRA0003182,SRB0002752,
GT0003530,SRA0003183,,SRC0001803
GT0003531,SRA0003184,SRB0002753,SRC0001804
GT0003532,SRA0003185,,
GT0003533,SRA0003186,,
GT0003534,SRA0003187,SRB0002754,
GT0003535,SRA0003188,SRB0002755,
GT0003536,SRA0003189,SRB0002756,
GT0003537,SRA0003190,,
GT0003538,SRA0003191,SRB0002757,SRC0001805
GT0003539,SRA0003192,,
GT0003540,SRA0003193,SRB0002758,
GT0003541,,,
GT0003542,SRA0003194,SRB0002759,
GT0003543,SRA0003195,SRB0002760,
GT0003544,SRA0003196,,
GT0003545,,SRB0002761,
GT0003546,SRA0003197,SRB0002762,SRC0001806
GT0003547,SRA0003198,,
GT0003548,SRA0003199,SRB0002763,SRC0001807
GT0003549,SRA0003200,SRB0002764,SRC0001808
GT0003550,SRA0003201,SRB0002765,SRC0001809
GT0003551,SRA0003202,,SRC0001810
GT0003552,SRA0003203,,
GT0003553,SRA0003204,,
GT0003554,SRA0003205,SRB0002766,SRC0001811
GT0003555,SRA0003206,,
GT0003556,SRA0003207,SRB0002767,SRC0001812
GT0003557,,,SRC0001813
GT0003558,SRA0003208,,
GT0003559,SRA0003209,SRB0002768,
GT0003560,SRA0003210,,
GT0003561,SRA0003211,SRB0002769,SRC0001814
GT0003562,SRA0003212,SRB0002770,
GT0003563,SRA0003213,,SRC0001815
GT0003564,SRA0003214,SRB0002771,SRC0001816
GT0003565,SRA0003215,,
GT0003566,SRA0003216,SRB0002772,SRC0001817
GT0003567,SRA0003217,,SRC0001818
GT0003568,SRA0003218,SRB0002773,
GT0003569,SRA0003219,,
GT0003570,SRA0003220,,
GT0003571,SRA0003221,SRB0002774,
GT0003572,SRA0003222,,
GT0003573,SRA0003223,,
GT0003574,SRA0003224,SRB0002775,
GT0003575,SRA0003225,,
GT0003576,SRA0003226,SRB0002776,SRC0001819
GT0003577,SRA0003227,SRB0002777,SRC0001820
GT0003578,SRA0003228,SRB0002778,
GT0003579,SRA0003229,SRB0002779,SRC0001821
GT0003580,SRA0003230,,
GT0003581,SRA0003231,,SRC0001822
GT0003582,SRA0003232,SRB0002780,
GT0003583,SRA0003233,SRB0002781,
GT0003584,SRA0003234,SRB0002782,
GT0003585,SRA0003235,SRB0002783,SRC0001823
GT0003586,SRA0003236,,SRC0001824
GT0003587,SRA0003237,SRB0002784,SRC0001825
GT0003588,SRA0003238,SRB0002785,
GT0003589,SRA0003239,SRB0002786,SRC0001826
GT0003590,SRA0003240,SRB0002787,SRC0001827
GT0003591,SRA0003241,SRB0002788,SRC0001828
GT0003592,SRA0003242,SRB0002789,SRC0001829
GT0003593,SRA0003243,SRB0002790,
GT0003594,SRA0003244,SRB0002791,
GT0003595,SRA0003245,SRB0002792,
GT0003596,SRA0003246,SRB0002793,SRC0001830
GT0003597,SRA0003247,,
GT0003598,SRA0003248,SRB0002794,
GT0003599,SRA0003249,SRB0002795,SRC0001831
GT0003600,SRA0003250,SRB0002796,
GT0003601,SRA0003251,,
GT0003602,SRA0003252,SRB0002797,SRC0001832
GT0003603,,SRB0002798,
GT0003604,SRA0003253,SRB0002799,
GT0003605,SRA0003254,SRB0002800,
GT0003606,SRA0003255,,SRC0001833
GT0003607,,SRB0002801,
GT0003608,SRA0003256,,
GT0003609,SRA0003257,SRB0002802,
GT0003610,SRA0003258,SRB0002803,
GT0003611,,,SRC0001834
GT0003612,SRA0003259,SRB0002804,SRC0001835
GT0003613,,SRB0002805,
GT0003614,,SRB0002806,SRC0001836
GT0003615,SRA0003260,SRB0002807,SRC0001837
GT0003616,SRA0003261,SRB0002808,SRC0001838
GT0003617,,,SRC0001839
GT0003618,,SRB0002809,
GT0003619,SRA0003262,,SRC0001840
GT0003620,,SRB0002810,SRC0001841
GT0003621,SRA0003263,SRB0002811,
GT0003622,SRA0003264,SRB0002812,
GT0003623,SRA0003265,SRB0002813,
GT0003624,SRA0003266,SRB0002814,SRC0001842
GT0003625,SRA0003267,SRB0002815,SRC0001843
GT0003626,SRA0003268,SRB0002816,SRC0001844
GT0003627,SRA0003269,SRB0002817,
GT0003628,SRA0003270,,
GT0003629,SRA0003271,SRB0002818,
GT0003630,SRA0003272,SRB0002819,SRC0001845
GT0003631,SRA0003273,,
GT0003632,SRA0003274,SRB0002820,SRC0001846
GT0003633,SRA0003275,SRB0002821,SRC0001847
GT0003634,SRA0003276,,
GT0003635,SRA0003277,SRB0002822,
GT0003636,SRA0003278,SRB0002823,SRC0001848
GT0003637,SRA0003279,SRB0002824,
GT0003638,SRA0003280,SRB0002825,
GT0003639,,SRB0002826,
GT0003640,SRA0003281,SRB0002827,
GT0003641,SRA0003282,SRB0002828,SRC0001849
GT0003642,SRA0003283,SRB0002829,
GT0003643,SRA0003284,SRB0002830,SRC0001850
GT0003644,SRA0003285,,SRC0001851
GT0003645,,SRB0002831,SRC0001852
GT0003646,SRA0003286,SRB0002832,SRC0001853
GT0003647,SRA0003287,,
GT0003648,SRA0003288,SRB0002833,SRC0001854
GT0003649,SRA0003289,,
GT0003650,SRA0003290,,
GT0003651,SRA0003291,SRB0002834,
GT0003652,SRA0003292,SRB0002835,SRC0001855
GT0003653,SRA0003293,SRB0002836,
GT0003654,SRA0003294,SRB0002837,
GT0003655,SRA0003295,SRB0002838,
GT0003656,SRA0003296,SRB0002839,SRC0001856
GT0003657,SRA0003297,,SRC0001857
GT0003658,,SRB0002840,SRC0001858
GT0003659,SRA0003298,,SRC0001859
GT0003660,SRA0003299,SRB0002841,SRC0001860
GT0003661,SRA0003300,SRB0002842,SRC0001861
GT0003662,SRA0003301,SRB0002843,SRC0001862
GT0003663,SRA0003302,,SRC0001863
GT0003664,SRA0003303,SRB0002844,SRC0001864
GT0003665,SRA0003304,SRB0002845,
GT0003666,SRA0003305,,SRC0001865
GT0003667,SRA0003306,SRB0002846,
GT0003668,SRA0003307,,
GT0003669,SRA0003308,SRB0002847,SRC0001866
GT0003670,SRA0003309,SRB0002848,
GT0003671,,SRB0002849,SRC0001867
GT0003672,SRA0003310,,
GT0003673,SRA0003311,SRB0002850,SRC0001868
GT0003674,SRA0003312,SRB0002851,
GT0003675,,SRB0002852,
GT0003676,SRA0003313,,
GT0003677,SRA0003314,SRB0002853,SRC0001869
GT0003678,SRA0003315,SRB0002854,SRC0001870
GT0003679,SRA0003316,,
GT0003680,SRA0003317,SRB0002855,SRC0001871
GT0003681,SRA0003318,,
GT0003682,SRA0003319,,SRC0001872
GT0003683,SRA0003320,SRB0002856,SRC0001873
GT0003684,,SRB0002857,SRC0001874
GT0003685,SRA0003321,SRB0002858,
GT0003686,,SRB0002859,SRC0001875
GT0003687,SRA0003322,,SRC0001876
GT0003688,SRA0003323,,SRC0001877
GT0003689,SRA0003324,,SRC0001878
GT0003690,,SRB0002860,SRC0001879
GT0003691,SRA0003325,SRB0002861,SRC0001880
GT0003692,,SRB0002862,SRC0001881
GT0003693,SRA0003326,SRB0002863,
GT0003694,SRA0003327,SRB0002864,
GT0003695,,,
GT0003696,SRA0003328,SRB0002865,SRC0001882
GT0003697,SRA0003329,SRB0002866,
GT0003698,SRA0003330,SRB0002867,
GT0003699,SRA0003331,SRB0002868,
GT0003700,SRA0003332,,SRC0001883
GT0003701,SRA0003333,SRB0002869,
GT0003702,SRA0003334,SRB0002870,
GT0003703,SRA0003335,SRB0002871,SRC0001884
GT0003704,SRA0003336,SRB0002872,
GT0003705,SRA0003337,,
GT0003706,SRA0003338,,SRC0001885
GT0003707,SRA0003339,SRB0002873,
GT0003708,SRA0003340,SRB0002874,SRC0001886
GT0003709,SRA0003341,SRB0002875,
GT0003710,SRA0003342,SRB0002876,SRC0001887
GT0003711,,SRB0002877,
GT0003712,SRA0003343,SRB0002878,
GT0003713,SRA0003344,SRB0002879,
GT0003714,SRA0003345,SRB0002880,SRC0001888
GT0003715,SRA0003346,,
GT0003716,SRA0003347,,
GT0003717,SRA0003348,SRB0002881,SRC0001889
GT0003718,SRA0003349,SRB0002882,
GT0003719,SRA0003350,SRB0002883,SRC0001890
GT0003720,SRA0003351,SRB0002884,
GT0003721,SRA0003352,,
GT0003722,SRA0003353,SRB0002885,
GT0003723,SRA0003354,SRB0002886,
GT0003724,SRA0003355,SRB0002887,
GT0003725,SRA0003356,SRB0002888,SRC0001891
GT0003726,SRA0003357,SRB0002889,SRC0001892
GT0003727,SRA0003358,SRB0002890,SRC0001893
GT0003728,SRA0003359,SRB0002891,SRC0001894
GT0003729,SRA0003360,SRB0002892,
GT0003730,SRA0003361,SRB0002893,
GT0003731,SRA0003362,SRB0002894,
GT0003732,SRA0003363,SRB0002895,
GT0003733,SRA0003364,SRB0002896,
GT0003734,SRA0003365,SRB0002897,
GT0003735,SRA0003366,SRB0002898,
GT0003736,SRA0003367,SRB0002899,
GT0003737,SRA0003368,SRB0002900,
GT0003738,SRA0003369,SRB0002901,SRC0001895
GT0003739,SRA0003370,SRB0002902,
GT0003740,SRA0003371,SRB0002903,
GT0003741,SRA0003372,,SRC0001896
GT0003742,SRA0003373,,SRC0001897
GT0003743,SRA0003374,,SRC0001898
GT0003744,SRA0003375,SRB0002904,SRC0001899
GT0003745,SRA0003376,SRB0002905,SRC0001900
GT0003746,,SRB0002906,SRC0001901
GT0003747,,,SRC0001902
GT0003748,SRA0003377,SRB0002907,
GT0003749,SRA0003378,,
GT0003750,SRA0003379,SRB0002908,
GT0003751,,SRB0002909,SRC0001903
GT0003752,SRA0003380,SRB0002910,SRC0001904
GT0003753,SRA0003381,SRB0002911,SRC0001905
GT0003754,SRA0003382,,SRC0001906
GT0003755,SRA0003383,,
GT0003756,SRA0003384,,SRC0001907
GT0003757,SRA0003385,SRB0002912,SRC0001908
GT0003758,SRA0003386,SRB0002913,SRC0001909
GT0003759,SRA0003387,SRB0002914,SRC0001910
GT0003760,SRA0003388,,
GT0003761,SRA0003389,SRB0002915,
GT0003762,SRA0003390,SRB0002916,
GT0003763,SRA0003391,,SRC0001911
GT0003764,SRA0003392,SRB0002917,
GT0003765,SRA0003393,SRB0002918,SRC0001912
GT0003766,SRA0003394,SRB0002919,
GT0003767,,SRB0002920,
GT0003768,SRA0003395,SRB0002921,SRC0001913
GT0003769,SRA0003396,SRB0002922,
GT0003770,SRA0003397,,
GT0003771,SRA0003398,,
GT0003772,SRA0003399,SRB0002923,
GT0003773,SRA0003400,SRB0002924,
GT0003774,SRA0003401,SRB0002925,
GT0003775,SRA0003402,SRB0002926,SRC0001914
GT0003776,SRA0003403,,
GT0003777,SRA0003404,SRB0002927,SRC0001915
GT0003778,SRA0003405,SRB0002928,
GT0003779,SRA0003406,SRB0002929,
GT0003780,SRA0003407,SRB0002930,
GT0003781,SRA0003408,SRB0002931,
GT0003782,SRA0003409,SRB0002932,SRC0001916
GT0003783,SRA0003410,SRB0002933,SRC0001917
GT0003784,SRA0003411,SRB0002934,
GT0003785,SRA0003412,SRB0002935,
GT0003786,SRA0003413,,SRC0001918
GT0003787,SRA0003414,,
GT0003788,SRA0003415,SRB0002936,
GT0003789,SRA0003416,SRB0002937,
GT0003790,,SRB0002938,SRC0001919
GT0003791,SRA0003417,,
GT0003792,,SRB0002939,
