transaction_id,notice_id,capital_call_id,fund_id,feeder_id,investor_id,commitment_id,transaction_type,entity_level,posting_date,effective_date,account_debit,account_credit,amount_usd,currency,description,reference,created_by,approved_by,gl_status,ta_unit_adjustment
TXN-0001067,CCN-00214,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0199,COMM-0185,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,41962987.25,USD,Receive wire from Lincoln Annuity and Life re CC1 due 2021-09-25,WIRE-000214,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001068,CCN-00214,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0199,COMM-0185,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,40349026.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000214,Fund Admin — State Street,Controller,Posted,No
TXN-0001069,CCN-00214,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0199,COMM-0185,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,40349026.2,USD,Receive feeder remittance CC1 from FUND-ACO-IV-OFF,WIRE-000214,Fund Admin — State Street,Controller,Posted,No
TXN-0001070,CCN-00214,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0199,COMM-0185,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,40349026.2,USD,Deploy capital into portfolio company — CC1,WIRE-000214,Fund Admin — State Street,Controller,Posted,No
TXN-0001071,CCN-00215,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0067,COMM-0192,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,48154154.26,USD,Book capital call receivable from Cigna Assurance plc re CC1,WIRE-000215,Fund Admin — State Street,Controller,Posted,No
TXN-0001072,CCN-00215,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0067,COMM-0192,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,48154154.26,USD,Receive wire from Cigna Assurance plc re CC1 due 2021-09-25,WIRE-000215,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001073,CCN-00215,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0067,COMM-0192,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,46302071.4,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000215,Fund Admin — State Street,Controller,Posted,No
TXN-0001074,CCN-00215,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0067,COMM-0192,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,46302071.4,USD,Receive feeder remittance CC1 from FUND-ACO-IV-OFF,WIRE-000215,Fund Admin — State Street,Controller,Posted,No
TXN-0001075,CCN-00215,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0067,COMM-0192,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,46302071.4,USD,Deploy capital into portfolio company — CC1,WIRE-000215,Fund Admin — State Street,Controller,Posted,No
TXN-0001076,CCN-00216,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0116,COMM-0214,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,88165611.9,USD,Book capital call receivable from Principal Assurance plc re CC1,WIRE-000216,Fund Admin — State Street,Controller,Posted,No
TXN-0001077,CCN-00216,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0116,COMM-0214,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,88165611.9,USD,Receive wire from Principal Assurance plc re CC1 due 2021-09-25,WIRE-000216,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001078,CCN-00216,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0116,COMM-0214,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,88165611.9,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000216,Fund Admin — State Street,Controller,Posted,No
TXN-0001079,CCN-00216,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0116,COMM-0214,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,88165611.9,USD,Receive feeder remittance CC1 from FUND-ACO-IV-OFF,WIRE-000216,Fund Admin — State Street,Controller,Posted,No
TXN-0001080,CCN-00216,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0116,COMM-0214,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,88165611.9,USD,Deploy capital into portfolio company — CC1,WIRE-000216,Fund Admin — State Street,Controller,Posted,No
TXN-0001081,CCN-00217,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0051,COMM-0216,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,43359351.6,USD,Book capital call receivable from Johns Hopkins College Investment Office re CC1,WIRE-000217,Fund Admin — State Street,Controller,Posted,No
TXN-0001082,CCN-00217,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0051,COMM-0216,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,43359351.6,USD,Receive wire from Johns Hopkins College Investment Office re CC1 due 2021-09-25,WIRE-000217,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001083,CCN-00217,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0051,COMM-0216,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,43359351.6,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000217,Fund Admin — State Street,Controller,Posted,No
TXN-0001084,CCN-00217,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0051,COMM-0216,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,43359351.6,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000217,Fund Admin — State Street,Controller,Posted,No
TXN-0001085,CCN-00217,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0051,COMM-0216,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,43359351.6,USD,Deploy capital into portfolio company — CC1,WIRE-000217,Fund Admin — State Street,Controller,Posted,No
TXN-0001086,CCN-00218,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0162,COMM-0225,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,58191387.9,USD,Book capital call receivable from Princeton College Investment Office re CC1,WIRE-000218,Fund Admin — State Street,Controller,Posted,No
TXN-0001087,CCN-00218,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0162,COMM-0225,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,58191387.9,USD,Receive wire from Princeton College Investment Office re CC1 due 2021-09-25,WIRE-000218,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001088,CCN-00218,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0162,COMM-0225,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,58191387.9,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000218,Fund Admin — State Street,Controller,Posted,No
TXN-0001089,CCN-00218,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0162,COMM-0225,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,58191387.9,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000218,Fund Admin — State Street,Controller,Posted,No
TXN-0001090,CCN-00218,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0162,COMM-0225,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,58191387.9,USD,Deploy capital into portfolio company — CC1,WIRE-000218,Fund Admin — State Street,Controller,Posted,No
TXN-0001091,CCN-00219,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0054,COMM-0231,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,11040977.38,USD,Book capital call receivable from Aflac Corporation Pension Plan re CC1,WIRE-000219,Fund Admin — State Street,Controller,Posted,No
TXN-0001092,CCN-00219,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0054,COMM-0231,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,11040977.38,USD,Receive wire from Aflac Corporation Pension Plan re CC1 due 2021-09-25,WIRE-000219,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001093,CCN-00219,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0054,COMM-0231,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,10616324.4,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000219,Fund Admin — State Street,Controller,Posted,No
TXN-0001094,CCN-00219,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0054,COMM-0231,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,10616324.4,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000219,Fund Admin — State Street,Controller,Posted,No
TXN-0001095,CCN-00219,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0054,COMM-0231,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,10616324.4,USD,Deploy capital into portfolio company — CC1,WIRE-000219,Fund Admin — State Street,Controller,Posted,No
TXN-0001096,CCN-00220,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0083,COMM-0259,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,67408125.3,USD,Book capital call receivable from Government Pension Fund — Temasek re CC1,WIRE-000220,Fund Admin — State Street,Controller,Posted,No
TXN-0001097,CCN-00220,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0083,COMM-0259,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,67408125.3,USD,Receive wire from Government Pension Fund — Temasek re CC1 due 2021-09-25,WIRE-000220,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001098,CCN-00220,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0083,COMM-0259,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,67408125.3,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000220,Fund Admin — State Street,Controller,Posted,No
TXN-0001099,CCN-00220,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0083,COMM-0259,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,67408125.3,USD,Receive feeder remittance CC1 from FUND-ACO-IV-OFF,WIRE-000220,Fund Admin — State Street,Controller,Posted,No
TXN-0001100,CCN-00220,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-OFF,INV-0083,COMM-0259,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,67408125.3,USD,Deploy capital into portfolio company — CC1,WIRE-000220,Fund Admin — State Street,Controller,Posted,No
TXN-0001101,CCN-00221,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0004,COMM-0262,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,55375499.09,USD,Book capital call receivable from California State Teachers' Retirement Sy re CC1,WIRE-000221,Fund Admin — State Street,Controller,Posted,No
TXN-0001102,CCN-00221,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0004,COMM-0262,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,55375499.09,USD,Receive wire from California State Teachers' Retirement Sy re CC1 due 2021-09-25,WIRE-000221,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001103,CCN-00221,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0004,COMM-0262,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,53245672.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000221,Fund Admin — State Street,Controller,Posted,No
TXN-0001104,CCN-00221,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0004,COMM-0262,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,53245672.2,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000221,Fund Admin — State Street,Controller,Posted,No
TXN-0001105,CCN-00221,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0004,COMM-0262,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,53245672.2,USD,Deploy capital into portfolio company — CC1,WIRE-000221,Fund Admin — State Street,Controller,Posted,No
TXN-0001106,CCN-00222,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0188,COMM-0273,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,56346512.7,USD,Book capital call receivable from Dartmouth Foundation Investment Fund re CC1,WIRE-000222,Fund Admin — State Street,Controller,Posted,No
TXN-0001107,CCN-00222,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0188,COMM-0273,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,56346512.7,USD,Receive wire from Dartmouth Foundation Investment Fund re CC1 due 2021-09-25,WIRE-000222,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001108,CCN-00222,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0188,COMM-0273,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,56346512.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000222,Fund Admin — State Street,Controller,Posted,No
TXN-0001109,CCN-00222,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0188,COMM-0273,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,56346512.7,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000222,Fund Admin — State Street,Controller,Posted,No
TXN-0001110,CCN-00222,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0188,COMM-0273,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,56346512.7,USD,Deploy capital into portfolio company — CC1,WIRE-000222,Fund Admin — State Street,Controller,Posted,No
TXN-0001111,CCN-00223,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0012,COMM-0277,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,78804110.7,USD,Book capital call receivable from Princeton University Endowment re CC1,WIRE-000223,Fund Admin — State Street,Controller,Posted,No
TXN-0001112,CCN-00223,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0012,COMM-0277,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,78804110.7,USD,Receive wire from Princeton University Endowment re CC1 due 2021-09-25,WIRE-000223,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001113,CCN-00223,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0012,COMM-0277,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,78804110.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000223,Fund Admin — State Street,Controller,Posted,No
TXN-0001114,CCN-00223,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0012,COMM-0277,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,78804110.7,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000223,Fund Admin — State Street,Controller,Posted,No
TXN-0001115,CCN-00223,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0012,COMM-0277,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,78804110.7,USD,Deploy capital into portfolio company — CC1,WIRE-000223,Fund Admin — State Street,Controller,Posted,No
TXN-0001116,CCN-00224,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0146,COMM-0285,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,70231814.95,USD,Book capital call receivable from Phoenix Teachers' Pension Fund re CC1,WIRE-000224,Fund Admin — State Street,Controller,Posted,No
TXN-0001117,CCN-00224,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0146,COMM-0285,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,70231814.95,USD,Receive wire from Phoenix Teachers' Pension Fund re CC1 due 2021-09-25,WIRE-000224,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001118,CCN-00224,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0146,COMM-0285,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,67530591.3,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000224,Fund Admin — State Street,Controller,Posted,No
TXN-0001119,CCN-00224,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0146,COMM-0285,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,67530591.3,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000224,Fund Admin — State Street,Controller,Posted,No
TXN-0001120,CCN-00224,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0146,COMM-0285,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,67530591.3,USD,Deploy capital into portfolio company — CC1,WIRE-000224,Fund Admin — State Street,Controller,Posted,No
TXN-0001121,CCN-00225,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0133,COMM-0292,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,2164595.16,USD,Book capital call receivable from Ohio Public Employees' Retirement System re CC1,WIRE-000225,Fund Admin — State Street,Controller,Posted,No
TXN-0001122,CCN-00225,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0133,COMM-0292,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,2164595.16,USD,Receive wire from Ohio Public Employees' Retirement System re CC1 due 2021-09-25,WIRE-000225,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001123,CCN-00225,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0133,COMM-0292,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,2081341.5,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000225,Fund Admin — State Street,Controller,Posted,No
TXN-0001124,CCN-00225,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0133,COMM-0292,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,2081341.5,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000225,Fund Admin — State Street,Controller,Posted,No
TXN-0001125,CCN-00225,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0133,COMM-0292,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,2081341.5,USD,Deploy capital into portfolio company — CC1,WIRE-000225,Fund Admin — State Street,Controller,Posted,No
TXN-0001126,CCN-00226,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0196,COMM-0307,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,53037620.06,USD,Book capital call receivable from San Diego Teachers' Pension Fund re CC1,WIRE-000226,Fund Admin — State Street,Controller,Posted,No
TXN-0001127,CCN-00226,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0196,COMM-0307,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,53037620.06,USD,Receive wire from San Diego Teachers' Pension Fund re CC1 due 2021-09-25,WIRE-000226,Fund Admin — State Street,Controller,Posted,Yes
TXN-0001128,CCN-00226,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0196,COMM-0307,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,50997711.6,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000226,Fund Admin — State Street,Controller,Posted,No
TXN-0001129,CCN-00226,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0196,COMM-0307,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,50997711.6,USD,Receive feeder remittance CC1 from FUND-ACO-IV-DOM,WIRE-000226,Fund Admin — State Street,Controller,Posted,No
TXN-0001130,CCN-00226,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0196,COMM-0307,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,50997711.6,USD,Deploy capital into portfolio company — CC1,WIRE-000226,Fund Admin — State Street,Controller,Posted,No
TXN-0001131,CCN-00227,FUND-ACO-IV-CC1,FUND-ACO-IV,FUND-ACO-IV-DOM,INV-0066,COMM-0319,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,26635198.5,USD,Book capital call receivable from Penn Foundation Investment Fund re CC1,WIRE-000227,Fund Admin — State Street,Controller,Posted,No
