transaction_id,transaction_type,transaction_date,settlement_date,from_entity_id,to_entity_id,commitment_id,notice_id,amount_usd,debit_account,credit_account,fund_id,currency,status
TXN-000597,InvestmentInMasterFund,2020-07-17,2020-07-17,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0087,CCN-00173,116691000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000598,CapitalFromFeeder,2020-07-17,2020-07-17,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0087,CCN-00173,116691000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000599,CapitalCallReceivable,2020-11-06,2020-12-10,INV-0027,FUND-ARA-III-DOM,COMM-0087,CCN-00174,97242500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000600,CashReceipt,2020-12-10,2020-12-10,INV-0027,FUND-ARA-III-DOM,COMM-0087,CCN-00174,97242500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000601,InvestmentInMasterFund,2020-12-11,2020-12-11,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0087,CCN-00174,97242500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000602,CapitalFromFeeder,2020-12-11,2020-12-11,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0087,CCN-00174,97242500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000603,CapitalCallReceivable,2023-08-07,2023-08-22,INV-0020,FUND-AIP-III-OFF,COMM-0088,CCN-00175,46848000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000604,CashReceipt,2023-08-22,2023-08-22,INV-0020,FUND-AIP-III-OFF,COMM-0088,CCN-00175,46848000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000605,InvestmentInMasterFund,2023-08-23,2023-08-23,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0088,CCN-00175,46848000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000606,CapitalFromFeeder,2023-08-23,2023-08-23,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0088,CCN-00175,46848000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000607,CapitalCallReceivable,2023-11-24,2023-12-12,INV-0020,FUND-AIP-III-OFF,COMM-0088,CCN-00176,39040000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000608,CashReceipt,2023-12-12,2023-12-12,INV-0020,FUND-AIP-III-OFF,COMM-0088,CCN-00176,39040000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000609,InvestmentInMasterFund,2023-12-13,2023-12-13,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0088,CCN-00176,39040000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000610,CapitalFromFeeder,2023-12-13,2023-12-13,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0088,CCN-00176,39040000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000611,CapitalCallReceivable,2021-08-08,2021-08-23,INV-0007,FUND-ABF-IX-DOM,COMM-0089,CCN-00177,94389000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000612,CashReceipt,2021-08-23,2021-08-23,INV-0007,FUND-ABF-IX-DOM,COMM-0089,CCN-00177,94389000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000613,InvestmentInMasterFund,2021-08-24,2021-08-24,FUND-ABF-IX-DOM,FUND-ABF-IX-MAIN,COMM-0089,CCN-00177,94389000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-IX,USD,Posted
TXN-000614,CapitalFromFeeder,2021-08-24,2021-08-24,FUND-ABF-IX-DOM,FUND-ABF-IX-MAIN,COMM-0089,CCN-00177,94389000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-IX,USD,Posted
TXN-000615,CapitalCallReceivable,2021-11-28,2021-12-15,INV-0007,FUND-ABF-IX-DOM,COMM-0089,CCN-00178,78657500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000616,CashReceipt,2021-12-15,2021-12-15,INV-0007,FUND-ABF-IX-DOM,COMM-0089,CCN-00178,78657500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000617,InvestmentInMasterFund,2021-12-16,2021-12-16,FUND-ABF-IX-DOM,FUND-ABF-IX-MAIN,COMM-0089,CCN-00178,78657500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-IX,USD,Posted
TXN-000618,CapitalFromFeeder,2021-12-16,2021-12-16,FUND-ABF-IX-DOM,FUND-ABF-IX-MAIN,COMM-0089,CCN-00178,78657500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-IX,USD,Posted
TXN-000619,CapitalCallReceivable,2021-08-08,2021-08-23,INV-0016,FUND-ABF-IX-MAIN,COMM-0090,CCN-00179,83472000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000620,CashReceipt,2021-08-23,2021-08-23,INV-0016,FUND-ABF-IX-MAIN,COMM-0090,CCN-00179,83472000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000621,CapitalCallReceivable,2021-11-28,2021-12-14,INV-0016,FUND-ABF-IX-MAIN,COMM-0090,CCN-00180,69560000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000622,CashReceipt,2021-12-14,2021-12-14,INV-0016,FUND-ABF-IX-MAIN,COMM-0090,CCN-00180,69560000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000623,CapitalCallReceivable,2022-07-15,2022-07-29,INV-0029,FUND-ARA-IV-DOM,COMM-0091,CCN-00181,44751000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000624,CashReceipt,2022-07-29,2022-07-29,INV-0029,FUND-ARA-IV-DOM,COMM-0091,CCN-00181,44751000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000625,InvestmentInMasterFund,2022-08-01,2022-08-01,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0091,CCN-00181,44751000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000626,CapitalFromFeeder,2022-08-01,2022-08-01,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0091,CCN-00181,44751000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000627,CapitalCallReceivable,2023-04-17,2023-05-01,INV-0029,FUND-ARA-IV-DOM,COMM-0091,CCN-00182,37292500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000628,CashReceipt,2023-05-01,2023-05-01,INV-0029,FUND-ARA-IV-DOM,COMM-0091,CCN-00182,37292500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000629,InvestmentInMasterFund,2023-05-02,2023-05-02,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0091,CCN-00182,37292500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000630,CapitalFromFeeder,2023-05-02,2023-05-02,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0091,CCN-00182,37292500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000631,CapitalCallReceivable,2023-08-26,2023-09-12,INV-0019,FUND-ABF-X-DOM,COMM-0092,CCN-00183,12069000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000632,CashReceipt,2023-09-12,2023-09-12,INV-0019,FUND-ABF-X-DOM,COMM-0092,CCN-00183,12069000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000633,InvestmentInMasterFund,2023-09-13,2023-09-13,FUND-ABF-X-DOM,FUND-ABF-X-MAIN,COMM-0092,CCN-00183,12069000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000634,CapitalFromFeeder,2023-09-13,2023-09-13,FUND-ABF-X-DOM,FUND-ABF-X-MAIN,COMM-0092,CCN-00183,12069000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000635,CapitalCallReceivable,2024-03-26,2024-04-10,INV-0019,FUND-ABF-X-DOM,COMM-0092,CCN-00184,10057500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000636,CashReceipt,2024-04-10,2024-04-10,INV-0019,FUND-ABF-X-DOM,COMM-0092,CCN-00184,10057500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000637,InvestmentInMasterFund,2024-04-11,2024-04-11,FUND-ABF-X-DOM,FUND-ABF-X-MAIN,COMM-0092,CCN-00184,10057500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000638,CapitalFromFeeder,2024-04-11,2024-04-11,FUND-ABF-X-DOM,FUND-ABF-X-MAIN,COMM-0092,CCN-00184,10057500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000639,CapitalCallReceivable,2021-08-17,2021-09-02,INV-0038,FUND-ACO-IV-OFF,COMM-0093,CCN-00185,64632000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-IV,USD,Posted
TXN-000640,CashReceipt,2021-09-02,2021-09-02,INV-0038,FUND-ACO-IV-OFF,COMM-0093,CCN-00185,64632000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-IV,USD,Posted
TXN-000641,InvestmentInMasterFund,2021-09-03,2021-09-03,FUND-ACO-IV-OFF,FUND-ACO-IV-MAIN,COMM-0093,CCN-00185,64632000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-IV,USD,Posted
TXN-000642,CapitalFromFeeder,2021-09-03,2021-09-03,FUND-ACO-IV-OFF,FUND-ACO-IV-MAIN,COMM-0093,CCN-00185,64632000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-IV,USD,Posted
TXN-000643,CapitalCallReceivable,2021-08-23,2021-09-06,INV-0010,FUND-AIP-II-DOM,COMM-0094,CCN-00187,124254000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-II,USD,Posted
TXN-000644,CashReceipt,2021-09-06,2021-09-06,INV-0010,FUND-AIP-II-DOM,COMM-0094,CCN-00187,124254000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-II,USD,Posted
TXN-000645,InvestmentInMasterFund,2021-09-07,2021-09-07,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0094,CCN-00187,124254000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-II,USD,Posted
TXN-000646,CapitalFromFeeder,2021-09-07,2021-09-07,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0094,CCN-00187,124254000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-II,USD,Posted
TXN-000647,CapitalCallReceivable,2022-05-01,2022-05-17,INV-0010,FUND-AIP-II-DOM,COMM-0094,CCN-00188,103545000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-II,USD,Posted
TXN-000648,CashReceipt,2022-05-17,2022-05-17,INV-0010,FUND-AIP-II-DOM,COMM-0094,CCN-00188,103545000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-II,USD,Posted
TXN-000649,InvestmentInMasterFund,2022-05-18,2022-05-18,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0094,CCN-00188,103545000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-II,USD,Posted
TXN-000650,CapitalFromFeeder,2022-05-18,2022-05-18,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0094,CCN-00188,103545000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-II,USD,Posted
TXN-000651,CapitalCallReceivable,2022-07-15,2022-07-29,INV-0020,FUND-ARA-IV-MAIN,COMM-0095,CCN-00189,66714000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000652,CashReceipt,2022-07-29,2022-07-29,INV-0020,FUND-ARA-IV-MAIN,COMM-0095,CCN-00189,66714000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000653,CapitalCallReceivable,2023-04-17,2023-05-03,INV-0020,FUND-ARA-IV-MAIN,COMM-0095,CCN-00190,55595000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000654,CashReceipt,2023-05-03,2023-05-03,INV-0020,FUND-ARA-IV-MAIN,COMM-0095,CCN-00190,55595000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000655,CapitalCallReceivable,2022-07-15,2022-08-01,INV-0026,FUND-ARA-IV-OFF,COMM-0096,CCN-00191,75819000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000656,CashReceipt,2022-08-01,2022-08-01,INV-0026,FUND-ARA-IV-OFF,COMM-0096,CCN-00191,75819000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000657,InvestmentInMasterFund,2022-08-02,2022-08-02,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0096,CCN-00191,75819000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000658,CapitalFromFeeder,2022-08-02,2022-08-02,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0096,CCN-00191,75819000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000659,CapitalCallReceivable,2023-04-17,2023-05-17,INV-0026,FUND-ARA-IV-OFF,COMM-0096,CCN-00192,63182500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000660,CashReceipt,2023-05-17,2023-05-17,INV-0026,FUND-ARA-IV-OFF,COMM-0096,CCN-00192,63182500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000661,InvestmentInMasterFund,2023-05-18,2023-05-18,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0096,CCN-00192,63182500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000662,CapitalFromFeeder,2023-05-18,2023-05-18,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0096,CCN-00192,63182500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
