golden_member_id,golden_team_id,src_a_member_id,src_b_member_id,src_c_member_id
GM0002676,GT0000672,SRA_M0002197,,SRC_M0001086
GM0002677,GT0000672,SRA_M0002198,,
GM0002678,GT0000672,SRA_M0002199,,
GM0002679,GT0000672,,,SRC_M0001087
GM0002680,GT0000673,SRA_M0002200,,SRC_M0001088
GM0002681,GT0000673,SRA_M0002201,,SRC_M0001089
GM0002682,GT0000673,,,SRC_M0001090
GM0002683,GT0000673,SRA_M0002202,,
GM0002684,GT0000673,SRA_M0002203,,
GM0002685,GT0000674,SRA_M0002204,,SRC_M0001091
GM0002686,GT0000674,SRA_M0002205,,
GM0002687,GT0000675,SRA_M0002206,,
GM0002688,GT0000675,SRA_M0002207,,
GM0002689,GT0000676,SRA_M0002208,SRB_M0001773,
GM0002690,GT0000676,SRA_M0002209,SRB_M0001774,SRC_M0001092
GM0002691,GT0000676,SRA_M0002210,SRB_M0001775,SRC_M0001093
GM0002692,GT0000676,SRA_M0002211,SRB_M0001776,
GM0002693,GT0000676,,SRB_M0001777,SRC_M0001094
GM0002694,GT0000676,SRA_M0002212,SRB_M0001778,SRC_M0001095
GM0002695,GT0000677,,SRB_M0001779,
GM0002696,GT0000677,,,SRC_M0001096
GM0002697,GT0000677,,SRB_M0001780,SRC_M0001097
GM0002698,GT0000677,,,
GM0002699,GT0000678,SRA_M0002213,SRB_M0001781,SRC_M0001098
GM0002700,GT0000678,SRA_M0002214,SRB_M0001782,SRC_M0001099
GM0002701,GT0000678,SRA_M0002215,SRB_M0001783,
GM0002702,GT0000678,SRA_M0002216,,SRC_M0001100
GM0002703,GT0000678,,SRB_M0001784,
GM0002704,GT0000679,SRA_M0002217,SRB_M0001785,
GM0002705,GT0000679,SRA_M0002218,,
GM0002706,GT0000680,,SRB_M0001786,
GM0002707,GT0000680,,SRB_M0001787,SRC_M0001102
GM0002708,GT0000680,,SRB_M0001788,
GM0002709,GT0000680,,SRB_M0001789,SRC_M0001103
GM0002710,GT0000681,SRA_M0002219,SRB_M0001790,
GM0002711,GT0000681,SRA_M0002220,,
GM0002712,GT0000681,SRA_M0002221,SRB_M0001791,
GM0002713,GT0000681,SRA_M0002222,,
GM0002714,GT0000681,SRA_M0002223,SRB_M0001792,
GM0002715,GT0000682,,,
GM0002716,GT0000682,SRA_M0002224,,
GM0002717,GT0000682,SRA_M0002225,,
GM0002718,GT0000682,SRA_M0002226,,
GM0002719,GT0000682,,,
GM0002720,GT0000683,SRA_M0002227,,SRC_M0001104
GM0002721,GT0000683,SRA_M0002228,,
GM0002722,GT0000683,SRA_M0002229,,SRC_M0001105
GM0002723,GT0000684,SRA_M0002230,SRB_M0001793,SRC_M0001106
GM0002724,GT0000684,SRA_M0002231,SRB_M0001794,
GM0002725,GT0000685,,,
GM0002726,GT0000685,,,
GM0002727,GT0000686,SRA_M0002232,SRB_M0001795,SRC_M0001107
GM0002728,GT0000686,SRA_M0002233,SRB_M0001796,
GM0002729,GT0000686,SRA_M0002234,SRB_M0001797,SRC_M0001108
GM0002730,GT0000687,SRA_M0002235,,SRC_M0001109
GM0002731,GT0000687,SRA_M0002236,SRB_M0001798,
GM0002732,GT0000687,SRA_M0002237,,SRC_M0001110
GM0002733,GT0000687,SRA_M0002238,,SRC_M0001111
GM0002734,GT0000688,SRA_M0002239,SRB_M0001799,
GM0002735,GT0000688,SRA_M0002240,SRB_M0001800,
GM0002736,GT0000688,SRA_M0002241,SRB_M0001801,
GM0002737,GT0000688,SRA_M0002242,SRB_M0001802,
GM0002738,GT0000688,SRA_M0002243,SRB_M0001803,
GM0002739,GT0000689,SRA_M0002244,SRB_M0001804,SRC_M0001112
GM0002740,GT0000689,SRA_M0002245,SRB_M0001805,SRC_M0001113
GM0002741,GT0000689,SRA_M0002246,,SRC_M0001114
GM0002742,GT0000689,SRA_M0002247,SRB_M0001806,
GM0002743,GT0000689,SRA_M0002248,SRB_M0001807,
GM0002744,GT0000690,SRA_M0002250,,
GM0002745,GT0000690,SRA_M0002251,SRB_M0001808,SRC_M0001115
GM0002746,GT0000690,SRA_M0002252,,SRC_M0001116
GM0002747,GT0000691,SRA_M0002253,SRB_M0001809,
GM0002748,GT0000691,SRA_M0002254,SRB_M0001810,
GM0002749,GT0000692,,,
GM0002750,GT0000692,,,
GM0002751,GT0000692,,,
GM0002752,GT0000692,,,
GM0002753,GT0000692,,,
GM0002754,GT0000693,SRA_M0002255,SRB_M0001811,SRC_M0001118
GM0002755,GT0000693,SRA_M0002256,SRB_M0001812,SRC_M0001119
GM0002756,GT0000694,SRA_M0002257,,
GM0002757,GT0000694,SRA_M0002258,SRB_M0001813,
GM0002758,GT0000695,SRA_M0002259,,SRC_M0001120
GM0002759,GT0000695,SRA_M0002260,,SRC_M0001121
GM0002760,GT0000695,SRA_M0002261,,SRC_M0001122
GM0002761,GT0000695,SRA_M0002262,,SRC_M0001123
GM0002762,GT0000695,SRA_M0002263,,SRC_M0001124
GM0002763,GT0000695,SRA_M0002264,,
GM0002764,GT0000696,SRA_M0002265,SRB_M0001814,
GM0002765,GT0000696,SRA_M0002266,,
GM0002766,GT0000696,SRA_M0002267,SRB_M0001815,
GM0002767,GT0000697,SRA_M0002268,,SRC_M0001125
GM0002768,GT0000697,,SRB_M0001816,SRC_M0001126
GM0002769,GT0000697,SRA_M0002269,SRB_M0001817,
GM0002770,GT0000697,,SRB_M0001818,SRC_M0001127
GM0002771,GT0000697,SRA_M0002270,,
GM0002772,GT0000698,SRA_M0002272,,SRC_M0001128
GM0002773,GT0000698,SRA_M0002273,,SRC_M0001129
GM0002774,GT0000698,,,SRC_M0001130
GM0002775,GT0000699,SRA_M0002274,,SRC_M0001131
GM0002776,GT0000699,SRA_M0002275,,SRC_M0001132
GM0002777,GT0000700,SRA_M0002276,,
GM0002778,GT0000700,SRA_M0002277,,
GM0002779,GT0000700,SRA_M0002278,,
GM0002780,GT0000700,SRA_M0002279,,
GM0002781,GT0000700,SRA_M0002280,,
GM0002782,GT0000701,SRA_M0002281,,SRC_M0001133
GM0002783,GT0000701,SRA_M0002282,,SRC_M0001134
GM0002784,GT0000701,SRA_M0002283,,
GM0002785,GT0000701,SRA_M0002284,,SRC_M0001135
GM0002786,GT0000701,SRA_M0002285,,SRC_M0001136
GM0002787,GT0000702,SRA_M0002286,SRB_M0001819,
GM0002788,GT0000702,SRA_M0002287,SRB_M0001820,
GM0002789,GT0000702,SRA_M0002288,,
GM0002790,GT0000702,SRA_M0002289,SRB_M0001821,
GM0002791,GT0000703,SRA_M0002290,SRB_M0001822,
GM0002792,GT0000703,SRA_M0002291,SRB_M0001823,SRC_M0001137
GM0002793,GT0000703,SRA_M0002292,SRB_M0001824,SRC_M0001138
GM0002794,GT0000703,SRA_M0002293,,SRC_M0001139
GM0002795,GT0000704,SRA_M0002294,,
GM0002796,GT0000704,SRA_M0002295,,
GM0002797,GT0000704,SRA_M0002296,,
GM0002798,GT0000704,SRA_M0002297,,
GM0002799,GT0000705,,,
GM0002800,GT0000705,,,
GM0002801,GT0000705,,,
GM0002802,GT0000705,,,
GM0002803,GT0000705,,,
GM0002804,GT0000705,,,
GM0002805,GT0000706,SRA_M0002298,SRB_M0001825,SRC_M0001140
GM0002806,GT0000706,SRA_M0002299,SRB_M0001826,SRC_M0001141
GM0002807,GT0000707,SRA_M0002300,SRB_M0001827,
GM0002808,GT0000707,SRA_M0002301,SRB_M0001828,
GM0002809,GT0000707,,SRB_M0001829,
GM0002810,GT0000708,SRA_M0002302,SRB_M0001830,
GM0002811,GT0000708,SRA_M0002303,SRB_M0001831,
GM0002812,GT0000708,,SRB_M0001832,
GM0002813,GT0000708,,SRB_M0001833,
GM0002814,GT0000709,,,SRC_M0001142
GM0002815,GT0000709,SRA_M0002304,,SRC_M0001143
GM0002816,GT0000709,,,SRC_M0001144
GM0002817,GT0000709,,,SRC_M0001145
GM0002818,GT0000709,SRA_M0002305,,SRC_M0001146
GM0002819,GT0000710,SRA_M0002306,SRB_M0001834,SRC_M0001147
GM0002820,GT0000710,SRA_M0002307,SRB_M0001835,SRC_M0001148
GM0002821,GT0000710,SRA_M0002308,SRB_M0001836,SRC_M0001149
GM0002822,GT0000710,SRA_M0002309,,SRC_M0001150
GM0002823,GT0000710,SRA_M0002310,SRB_M0001837,SRC_M0001151
GM0002824,GT0000710,SRA_M0002311,,
GM0002825,GT0000711,SRA_M0002312,SRB_M0001838,SRC_M0001152
GM0002826,GT0000711,SRA_M0002313,SRB_M0001839,SRC_M0001153
GM0002827,GT0000711,SRA_M0002314,SRB_M0001840,SRC_M0001154
GM0002828,GT0000711,SRA_M0002315,SRB_M0001841,SRC_M0001155
GM0002829,GT0000711,SRA_M0002316,SRB_M0001842,SRC_M0001156
GM0002830,GT0000712,SRA_M0002317,,
GM0002831,GT0000712,SRA_M0002318,SRB_M0001844,
GM0002832,GT0000712,,SRB_M0001845,
GM0002833,GT0000712,SRA_M0002319,SRB_M0001846,
GM0002834,GT0000713,SRA_M0002320,,
GM0002835,GT0000713,SRA_M0002321,,
GM0002836,GT0000713,SRA_M0002322,SRB_M0001847,
GM0002837,GT0000714,SRA_M0002323,,SRC_M0001157
GM0002838,GT0000714,SRA_M0002324,,SRC_M0001158
GM0002839,GT0000714,SRA_M0002325,,
GM0002840,GT0000715,SRA_M0002326,,
GM0002841,GT0000715,SRA_M0002327,,
GM0002842,GT0000715,SRA_M0002328,,
GM0002843,GT0000715,SRA_M0002329,,
GM0002844,GT0000715,SRA_M0002330,,
GM0002845,GT0000715,,,
GM0002846,GT0000716,SRA_M0002331,SRB_M0001848,
GM0002847,GT0000716,SRA_M0002332,SRB_M0001849,
GM0002848,GT0000716,SRA_M0002333,SRB_M0001850,
GM0002849,GT0000717,SRA_M0002334,,SRC_M0001159
GM0002850,GT0000717,SRA_M0002335,,
GM0002851,GT0000718,SRA_M0002336,SRB_M0001851,
GM0002852,GT0000718,SRA_M0002337,SRB_M0001852,
GM0002853,GT0000718,,SRB_M0001853,
GM0002854,GT0000718,SRA_M0002338,SRB_M0001854,
GM0002855,GT0000718,SRA_M0002339,SRB_M0001855,
GM0002856,GT0000719,SRA_M0002340,SRB_M0001857,SRC_M0001160
GM0002857,GT0000719,SRA_M0002341,SRB_M0001858,
GM0002858,GT0000719,,SRB_M0001859,SRC_M0001161
GM0002859,GT0000719,SRA_M0002342,SRB_M0001860,SRC_M0001162
GM0002860,GT0000720,,,
GM0002861,GT0000720,SRA_M0002343,,
GM0002862,GT0000720,SRA_M0002344,,
GM0002863,GT0000720,,,
GM0002864,GT0000720,SRA_M0002345,,
GM0002865,GT0000720,SRA_M0002346,,
GM0002866,GT0000721,SRA_M0002347,SRB_M0001861,SRC_M0001163
GM0002867,GT0000721,SRA_M0002348,SRB_M0001862,SRC_M0001164
GM0002868,GT0000721,,SRB_M0001863,
GM0002869,GT0000721,SRA_M0002349,SRB_M0001864,
GM0002870,GT0000722,SRA_M0002350,SRB_M0001865,
GM0002871,GT0000722,SRA_M0002351,,
GM0002872,GT0000723,SRA_M0002352,,
GM0002873,GT0000723,SRA_M0002353,,
GM0002874,GT0000723,SRA_M0002354,,
GM0002875,GT0000723,SRA_M0002355,,
GM0002876,GT0000724,SRA_M0002357,,
GM0002877,GT0000724,SRA_M0002358,,
GM0002878,GT0000725,SRA_M0002359,SRB_M0001866,
GM0002879,GT0000725,SRA_M0002360,SRB_M0001867,
GM0002880,GT0000725,SRA_M0002361,SRB_M0001868,
GM0002881,GT0000725,SRA_M0002362,SRB_M0001869,
GM0002882,GT0000726,,,
GM0002883,GT0000726,,,SRC_M0001165
GM0002884,GT0000726,SRA_M0002363,,SRC_M0001166
GM0002885,GT0000726,,,
GM0002886,GT0000726,,,
GM0002887,GT0000726,,,SRC_M0001167
GM0002888,GT0000727,SRA_M0002364,,SRC_M0001168
GM0002889,GT0000727,SRA_M0002365,,SRC_M0001169
GM0002890,GT0000727,,,SRC_M0001170
GM0002891,GT0000728,,SRB_M0001870,
GM0002892,GT0000728,,SRB_M0001871,
GM0002893,GT0000728,,SRB_M0001872,
GM0002894,GT0000728,,SRB_M0001873,
GM0002895,GT0000728,,SRB_M0001874,
GM0002896,GT0000729,SRA_M0002366,SRB_M0001875,
GM0002897,GT0000729,SRA_M0002367,SRB_M0001876,
GM0002898,GT0000729,SRA_M0002368,SRB_M0001877,SRC_M0001171
GM0002899,GT0000729,SRA_M0002369,SRB_M0001878,SRC_M0001172
GM0002900,GT0000730,SRA_M0002370,SRB_M0001879,
GM0002901,GT0000730,SRA_M0002371,SRB_M0001880,
GM0002902,GT0000730,SRA_M0002372,,
GM0002903,GT0000731,SRA_M0002373,,SRC_M0001173
GM0002904,GT0000731,SRA_M0002374,SRB_M0001881,SRC_M0001174
GM0002905,GT0000732,SRA_M0002375,SRB_M0001882,SRC_M0001175
GM0002906,GT0000732,SRA_M0002376,SRB_M0001883,SRC_M0001176
GM0002907,GT0000732,SRA_M0002377,SRB_M0001884,SRC_M0001177
GM0002908,GT0000732,SRA_M0002378,SRB_M0001885,SRC_M0001178
GM0002909,GT0000732,SRA_M0002379,SRB_M0001886,SRC_M0001179
GM0002910,GT0000732,SRA_M0002380,SRB_M0001887,SRC_M0001180
GM0002911,GT0000733,SRA_M0002381,,
GM0002912,GT0000733,SRA_M0002382,,
GM0002913,GT0000734,,SRB_M0001888,
GM0002914,GT0000734,,SRB_M0001889,
GM0002915,GT0000734,,SRB_M0001890,
GM0002916,GT0000735,SRA_M0002383,SRB_M0001891,SRC_M0001181
GM0002917,GT0000735,SRA_M0002384,SRB_M0001892,
GM0002918,GT0000735,SRA_M0002385,SRB_M0001893,SRC_M0001182
GM0002919,GT0000735,SRA_M0002386,SRB_M0001894,SRC_M0001183
GM0002920,GT0000735,SRA_M0002387,SRB_M0001895,SRC_M0001184
GM0002921,GT0000735,SRA_M0002388,SRB_M0001896,SRC_M0001185
GM0002922,GT0000736,,SRB_M0001897,
GM0002923,GT0000736,,,SRC_M0001186
GM0002924,GT0000736,,SRB_M0001898,SRC_M0001187
GM0002925,GT0000737,SRA_M0002389,SRB_M0001899,
GM0002926,GT0000737,SRA_M0002390,SRB_M0001900,
GM0002927,GT0000737,SRA_M0002391,SRB_M0001901,
GM0002928,GT0000737,SRA_M0002392,SRB_M0001902,
GM0002929,GT0000737,SRA_M0002393,SRB_M0001903,
GM0002930,GT0000738,SRA_M0002394,,SRC_M0001188
GM0002931,GT0000738,SRA_M0002395,,SRC_M0001189
GM0002932,GT0000738,SRA_M0002396,,SRC_M0001190
GM0002933,GT0000738,SRA_M0002397,,SRC_M0001191
GM0002934,GT0000738,SRA_M0002398,,SRC_M0001192
GM0002935,GT0000738,,,
GM0002936,GT0000739,SRA_M0002399,SRB_M0001904,
GM0002937,GT0000739,SRA_M0002400,SRB_M0001905,
GM0002938,GT0000740,SRA_M0002401,SRB_M0001906,
GM0002939,GT0000740,SRA_M0002402,SRB_M0001907,
GM0002940,GT0000740,SRA_M0002403,SRB_M0001908,
GM0002941,GT0000740,SRA_M0002404,,
GM0002942,GT0000741,SRA_M0002405,SRB_M0001909,
GM0002943,GT0000741,SRA_M0002406,SRB_M0001910,SRC_M0001193
GM0002944,GT0000741,SRA_M0002407,SRB_M0001911,SRC_M0001194
GM0002945,GT0000741,,SRB_M0001912,SRC_M0001195
GM0002946,GT0000741,SRA_M0002408,SRB_M0001913,SRC_M0001196
GM0002947,GT0000742,SRA_M0002409,SRB_M0001914,SRC_M0001197
GM0002948,GT0000742,SRA_M0002410,SRB_M0001915,SRC_M0001198
GM0002949,GT0000742,SRA_M0002411,SRB_M0001916,SRC_M0001199
GM0002950,GT0000742,SRA_M0002412,SRB_M0001917,
GM0002951,GT0000742,SRA_M0002413,SRB_M0001918,
GM0002952,GT0000742,SRA_M0002414,,
GM0002953,GT0000743,SRA_M0002415,SRB_M0001919,
GM0002954,GT0000743,SRA_M0002416,SRB_M0001920,
GM0002955,GT0000743,SRA_M0002417,,
GM0002956,GT0000743,SRA_M0002418,SRB_M0001921,
GM0002957,GT0000744,SRA_M0002419,SRB_M0001922,SRC_M0001200
GM0002958,GT0000744,SRA_M0002420,SRB_M0001923,SRC_M0001201
GM0002959,GT0000744,SRA_M0002421,SRB_M0001924,SRC_M0001202
GM0002960,GT0000744,SRA_M0002422,SRB_M0001925,
GM0002961,GT0000744,SRA_M0002423,SRB_M0001926,SRC_M0001203
GM0002962,GT0000744,SRA_M0002424,SRB_M0001927,SRC_M0001204
GM0002963,GT0000745,SRA_M0002425,,
GM0002964,GT0000745,,,SRC_M0001205
GM0002965,GT0000746,SRA_M0002426,SRB_M0001929,SRC_M0001206
GM0002966,GT0000746,SRA_M0002427,SRB_M0001930,
GM0002967,GT0000746,SRA_M0002428,SRB_M0001931,SRC_M0001207
GM0002968,GT0000746,,SRB_M0001932,
GM0002969,GT0000747,SRA_M0002429,SRB_M0001933,SRC_M0001208
GM0002970,GT0000747,SRA_M0002430,,SRC_M0001209
GM0002971,GT0000747,SRA_M0002431,SRB_M0001934,SRC_M0001210
GM0002972,GT0000747,SRA_M0002432,SRB_M0001935,SRC_M0001211
GM0002973,GT0000747,SRA_M0002433,SRB_M0001936,SRC_M0001212
GM0002974,GT0000747,SRA_M0002434,SRB_M0001937,
GM0002975,GT0000748,SRA_M0002435,SRB_M0001938,SRC_M0001213
GM0002976,GT0000748,SRA_M0002436,SRB_M0001939,SRC_M0001214
GM0002977,GT0000748,SRA_M0002437,SRB_M0001940,SRC_M0001215
GM0002978,GT0000748,SRA_M0002438,SRB_M0001941,SRC_M0001216
GM0002979,GT0000748,SRA_M0002439,SRB_M0001942,SRC_M0001217
GM0002980,GT0000748,SRA_M0002440,SRB_M0001943,SRC_M0001218
GM0002981,GT0000749,,,
GM0002982,GT0000749,SRA_M0002441,,
GM0002983,GT0000749,SRA_M0002442,,
GM0002984,GT0000749,SRA_M0002443,,
GM0002985,GT0000750,SRA_M0002444,SRB_M0001944,
GM0002986,GT0000750,SRA_M0002445,SRB_M0001945,
GM0002987,GT0000751,SRA_M0002446,SRB_M0001946,SRC_M0001219
GM0002988,GT0000751,SRA_M0002447,SRB_M0001947,SRC_M0001220
GM0002989,GT0000751,SRA_M0002448,SRB_M0001948,SRC_M0001221
GM0002990,GT0000751,,SRB_M0001949,SRC_M0001222
GM0002991,GT0000752,,SRB_M0001950,
GM0002992,GT0000752,SRA_M0002449,SRB_M0001951,
GM0002993,GT0000752,,SRB_M0001952,
GM0002994,GT0000752,SRA_M0002450,SRB_M0001953,
GM0002995,GT0000752,SRA_M0002451,SRB_M0001954,
GM0002996,GT0000752,SRA_M0002452,SRB_M0001955,
GM0002997,GT0000753,SRA_M0002453,SRB_M0001956,
GM0002998,GT0000753,SRA_M0002454,,
GM0002999,GT0000753,SRA_M0002455,SRB_M0001957,
GM0003000,GT0000753,SRA_M0002456,SRB_M0001958,
GM0003001,GT0000754,,SRB_M0001959,
GM0003002,GT0000754,SRA_M0002457,SRB_M0001960,
GM0003003,GT0000754,SRA_M0002458,SRB_M0001961,
GM0003004,GT0000754,SRA_M0002459,SRB_M0001962,
GM0003005,GT0000754,SRA_M0002460,SRB_M0001963,
GM0003006,GT0000754,SRA_M0002461,SRB_M0001964,
GM0003007,GT0000755,SRA_M0002462,,
GM0003008,GT0000755,,,
GM0003009,GT0000756,,,SRC_M0001223
GM0003010,GT0000756,,SRB_M0001965,
GM0003011,GT0000757,SRA_M0002463,,
GM0003012,GT0000757,SRA_M0002464,,
GM0003013,GT0000757,SRA_M0002465,,
GM0003014,GT0000757,SRA_M0002466,,SRC_M0001224
GM0003015,GT0000757,SRA_M0002467,,SRC_M0001225
GM0003016,GT0000758,SRA_M0002468,SRB_M0001966,SRC_M0001226
GM0003017,GT0000758,SRA_M0002469,SRB_M0001967,SRC_M0001227
GM0003018,GT0000759,SRA_M0002470,SRB_M0001968,SRC_M0001228
GM0003019,GT0000759,SRA_M0002471,SRB_M0001969,SRC_M0001229
GM0003020,GT0000760,,SRB_M0001970,SRC_M0001230
GM0003021,GT0000760,SRA_M0002472,SRB_M0001971,SRC_M0001231
GM0003022,GT0000760,SRA_M0002473,SRB_M0001972,SRC_M0001232
GM0003023,GT0000760,SRA_M0002474,SRB_M0001973,
GM0003024,GT0000760,SRA_M0002475,,
GM0003025,GT0000760,SRA_M0002476,SRB_M0001974,SRC_M0001233
GM0003026,GT0000761,SRA_M0002477,SRB_M0001975,
GM0003027,GT0000761,,SRB_M0001976,
GM0003028,GT0000761,SRA_M0002478,SRB_M0001977,
GM0003029,GT0000762,SRA_M0002479,SRB_M0001978,SRC_M0001234
GM0003030,GT0000762,SRA_M0002480,SRB_M0001979,
GM0003031,GT0000762,,SRB_M0001980,SRC_M0001235
GM0003032,GT0000762,SRA_M0002481,,SRC_M0001236
GM0003033,GT0000762,SRA_M0002482,SRB_M0001981,SRC_M0001237
GM0003034,GT0000762,SRA_M0002483,SRB_M0001982,SRC_M0001238
GM0003035,GT0000763,SRA_M0002484,,
GM0003036,GT0000763,,SRB_M0001983,
GM0003037,GT0000763,SRA_M0002485,SRB_M0001984,
GM0003038,GT0000764,SRA_M0002486,,
GM0003039,GT0000764,SRA_M0002487,,
GM0003040,GT0000765,,SRB_M0001985,
GM0003041,GT0000765,,SRB_M0001986,
GM0003042,GT0000765,,SRB_M0001987,
GM0003043,GT0000765,,SRB_M0001988,
GM0003044,GT0000765,,,
GM0003045,GT0000765,,SRB_M0001989,
GM0003046,GT0000766,,,
GM0003047,GT0000766,,,
GM0003048,GT0000767,SRA_M0002488,SRB_M0001990,
GM0003049,GT0000767,SRA_M0002489,SRB_M0001991,
GM0003050,GT0000767,SRA_M0002490,SRB_M0001992,SRC_M0001239
GM0003051,GT0000767,SRA_M0002491,SRB_M0001993,SRC_M0001240
GM0003052,GT0000767,SRA_M0002492,SRB_M0001994,SRC_M0001241
GM0003053,GT0000767,SRA_M0002493,SRB_M0001995,SRC_M0001242
GM0003054,GT0000768,SRA_M0002494,SRB_M0001996,
GM0003055,GT0000768,SRA_M0002495,SRB_M0001997,
GM0003056,GT0000768,SRA_M0002496,,
GM0003057,GT0000768,,SRB_M0001998,
GM0003058,GT0000769,,SRB_M0001999,
GM0003059,GT0000769,,SRB_M0002000,
GM0003060,GT0000769,,SRB_M0002001,
GM0003061,GT0000770,SRA_M0002497,SRB_M0002002,SRC_M0001243
GM0003062,GT0000770,SRA_M0002498,SRB_M0002003,SRC_M0001244
GM0003063,GT0000771,SRA_M0002499,SRB_M0002004,
GM0003064,GT0000771,SRA_M0002500,SRB_M0002005,
GM0003065,GT0000771,SRA_M0002501,SRB_M0002006,
GM0003066,GT0000771,SRA_M0002502,,
GM0003067,GT0000771,SRA_M0002503,SRB_M0002007,
GM0003068,GT0000771,SRA_M0002504,SRB_M0002008,
GM0003069,GT0000772,SRA_M0002505,SRB_M0002009,SRC_M0001245
GM0003070,GT0000772,,SRB_M0002010,SRC_M0001246
GM0003071,GT0000772,SRA_M0002506,,SRC_M0001247
GM0003072,GT0000773,SRA_M0002507,SRB_M0002011,
GM0003073,GT0000773,SRA_M0002508,SRB_M0002012,
GM0003074,GT0000773,SRA_M0002509,SRB_M0002013,
GM0003075,GT0000773,SRA_M0002510,SRB_M0002014,
GM0003076,GT0000773,SRA_M0002511,SRB_M0002015,
GM0003077,GT0000774,,SRB_M0002017,SRC_M0001248
GM0003078,GT0000774,SRA_M0002512,,SRC_M0001249
GM0003079,GT0000775,,SRB_M0002018,
GM0003080,GT0000775,SRA_M0002513,SRB_M0002019,
GM0003081,GT0000775,SRA_M0002514,SRB_M0002020,
GM0003082,GT0000776,SRA_M0002515,SRB_M0002021,
GM0003083,GT0000776,SRA_M0002516,SRB_M0002022,
GM0003084,GT0000776,SRA_M0002517,SRB_M0002023,
GM0003085,GT0000777,SRA_M0002518,,SRC_M0001250
GM0003086,GT0000777,SRA_M0002519,SRB_M0002024,
GM0003087,GT0000777,,SRB_M0002025,SRC_M0001251
GM0003088,GT0000777,SRA_M0002520,,SRC_M0001252
GM0003089,GT0000778,SRA_M0002521,SRB_M0002026,
GM0003090,GT0000778,SRA_M0002522,SRB_M0002027,
GM0003091,GT0000778,SRA_M0002523,SRB_M0002028,
GM0003092,GT0000779,SRA_M0002524,,SRC_M0001253
GM0003093,GT0000779,SRA_M0002525,,SRC_M0001254
GM0003094,GT0000779,SRA_M0002526,,SRC_M0001255
GM0003095,GT0000779,SRA_M0002527,,SRC_M0001256
GM0003096,GT0000779,SRA_M0002528,,SRC_M0001257
GM0003097,GT0000780,SRA_M0002529,,SRC_M0001259
GM0003098,GT0000780,SRA_M0002530,SRB_M0002029,SRC_M0001260
GM0003099,GT0000781,,SRB_M0002030,
GM0003100,GT0000781,,SRB_M0002031,
GM0003101,GT0000781,,SRB_M0002032,
GM0003102,GT0000781,,SRB_M0002033,
GM0003103,GT0000782,SRA_M0002531,,
GM0003104,GT0000782,SRA_M0002532,,
GM0003105,GT0000782,SRA_M0002533,,
GM0003106,GT0000782,,,
GM0003107,GT0000783,,,
GM0003108,GT0000783,,,
GM0003109,GT0000783,,,
GM0003110,GT0000783,,,
GM0003111,GT0000784,,SRB_M0002034,SRC_M0001261
GM0003112,GT0000784,,SRB_M0002035,
GM0003113,GT0000784,,SRB_M0002036,SRC_M0001262
GM0003114,GT0000784,,SRB_M0002037,SRC_M0001263
GM0003115,GT0000784,,SRB_M0002038,
GM0003116,GT0000784,,SRB_M0002039,SRC_M0001264
GM0003117,GT0000785,SRA_M0002534,SRB_M0002040,
GM0003118,GT0000785,SRA_M0002535,SRB_M0002041,
GM0003119,GT0000786,SRA_M0002536,SRB_M0002042,SRC_M0001265
GM0003120,GT0000786,SRA_M0002537,SRB_M0002043,SRC_M0001266
GM0003121,GT0000786,SRA_M0002538,,SRC_M0001267
GM0003122,GT0000786,SRA_M0002539,SRB_M0002044,SRC_M0001268
GM0003123,GT0000787,SRA_M0002540,SRB_M0002045,
GM0003124,GT0000787,SRA_M0002541,SRB_M0002046,
GM0003125,GT0000787,SRA_M0002542,SRB_M0002047,
GM0003126,GT0000787,SRA_M0002543,,
GM0003127,GT0000787,SRA_M0002544,,
GM0003128,GT0000788,SRA_M0002545,SRB_M0002048,
GM0003129,GT0000788,SRA_M0002546,SRB_M0002049,
GM0003130,GT0000788,SRA_M0002547,SRB_M0002050,SRC_M0001269
GM0003131,GT0000788,SRA_M0002548,SRB_M0002051,SRC_M0001270
GM0003132,GT0000788,SRA_M0002549,,SRC_M0001271
GM0003133,GT0000788,SRA_M0002550,SRB_M0002052,
GM0003134,GT0000789,SRA_M0002551,SRB_M0002053,
GM0003135,GT0000789,SRA_M0002552,SRB_M0002054,
GM0003136,GT0000790,SRA_M0002553,,SRC_M0001272
GM0003137,GT0000790,SRA_M0002554,,
GM0003138,GT0000790,SRA_M0002555,,SRC_M0001273
GM0003139,GT0000790,SRA_M0002556,,
GM0003140,GT0000790,SRA_M0002557,,SRC_M0001274
GM0003141,GT0000790,SRA_M0002558,,
GM0003142,GT0000791,SRA_M0002559,,
GM0003143,GT0000791,SRA_M0002560,,
GM0003144,GT0000791,,,SRC_M0001275
GM0003145,GT0000792,SRA_M0002561,SRB_M0002055,SRC_M0001276
GM0003146,GT0000792,SRA_M0002562,SRB_M0002056,SRC_M0001277
GM0003147,GT0000792,SRA_M0002563,SRB_M0002057,SRC_M0001278
GM0003148,GT0000793,SRA_M0002564,SRB_M0002058,
GM0003149,GT0000793,SRA_M0002565,SRB_M0002059,
GM0003150,GT0000793,,SRB_M0002060,
GM0003151,GT0000793,SRA_M0002566,,
GM0003152,GT0000793,SRA_M0002567,SRB_M0002061,
GM0003153,GT0000793,SRA_M0002568,SRB_M0002062,
GM0003154,GT0000794,SRA_M0002569,SRB_M0002063,
